Region,Office,Revenue,Segment
20.0,22.0,54421.4,2
20.0,22.0,10812.1,0
20.0,22.0,69875.1,2
20.0,22.0,10708.7,0
20.0,22.0,77166.7,3
20.0,22.0,86010.5,3
20.0,22.0,38735.1,1
20.0,22.0,65684.2,2
20.0,22.0,63282.4,2
20.0,22.0,67616.3,2
20.0,22.0,29117.5,1
20.0,22.0,95621.5,3
20.0,22.0,18597.3,0
20.0,22.0,94361.7,3
20.0,22.0,67631.9,2
20.0,22.0,96246.4,3
20.0,22.0,93837.3,3
20.0,22.0,66114.3,2
20.0,22.0,97663.2,3
20.0,22.0,99400.6,3
20.0,22.0,19959.7,0
20.0,22.0,83324.4,3
20.0,22.0,90822.6,3
20.0,22.0,16853.1,0
20.0,22.0,43924.7,1
20.0,22.0,36373.6,1
20.0,22.0,52428.0,2
20.0,22.0,24220.5,0
20.0,22.0,72137.8,2
20.0,22.0,55460.8,2
20.0,22.0,54289.8,2
20.0,22.0,11897.4,0
20.0,22.0,75209.9,3
20.0,22.0,85552.4,3
20.0,22.0,65997.8,2
20.0,22.0,36698.6,1
20.0,22.0,42672.7,1
20.0,22.0,56303.3,2
20.0,22.0,87847.0,3
20.0,22.0,2936.3,0
20.0,22.0,53041.1,2
20.0,22.0,7986.3,0
20.0,22.0,65548.3,2
20.0,22.0,9168.4,0
20.0,22.0,44139.1,1
20.0,22.0,96869.7,3
20.0,22.0,2642.3,0
20.0,22.0,16708.0,0
20.0,22.0,90554.6,3
20.0,22.0,98803.4,3
20.0,22.0,43849.1,1
20.0,22.0,16806.0,0
20.0,22.0,46872.5,1
20.0,22.0,67395.0,2
20.0,22.0,67812.9,2
20.0,22.0,3716.6,0
20.0,22.0,16196.1,0
20.0,22.0,16465.2,0
20.0,22.0,15320.5,0
20.0,22.0,89076.9,3
20.0,22.0,8760.5,0
20.0,22.0,24262.3,0
20.0,22.0,20435.9,0
20.0,22.0,77789.9,3
20.0,22.0,71380.4,2
20.0,22.0,22537.2,0
20.0,22.0,95945.8,3
20.0,22.0,10529.2,0
20.0,22.0,7916.4,0
20.0,22.0,28812.2,1
20.0,22.0,96994.2,3
20.0,22.0,72260.1,2
20.0,22.0,46368.1,1
20.0,22.0,21261.5,0
20.0,22.0,85762.8,3
20.0,22.0,53093.7,2
20.0,22.0,46300.3,1
20.0,22.0,97997.2,3
20.0,22.0,3972.1,0
20.0,22.0,40644.7,1
20.0,22.0,16157.9,0
20.0,22.0,10311.4,0
20.0,22.0,23377.7,0
20.0,22.0,19522.2,0
20.0,22.0,13075.4,0
20.0,22.0,2647.7,0
20.0,22.0,61682.7,2
20.0,22.0,30028.9,1
20.0,22.0,85556.0,3
20.0,22.0,61882.5,2
20.0,22.0,80920.8,3
20.0,22.0,7790.7,0
20.0,22.0,78972.7,3
20.0,22.0,5314.0,0
20.0,22.0,83867.2,3
20.0,22.0,35940.2,1
20.0,22.0,93226.1,3
20.0,22.0,26389.7,1
20.0,22.0,26230.4,1
20.0,22.0,8613.5,0
20.0,22.0,35339.3,1
20.0,22.0,79300.4,3
20.0,22.0,42410.9,1
20.0,22.0,78290.5,3
20.0,22.0,85923.2,3
20.0,22.0,3181.2,0
20.0,22.0,39066.4,1
20.0,22.0,2881.7,0
20.0,22.0,43929.2,1
20.0,22.0,60291.2,2
20.0,22.0,15244.9,0
20.0,22.0,32064.7,1
20.0,22.0,81455.2,3
20.0,22.0,38401.8,1
20.0,22.0,80579.4,3
20.0,22.0,3800.1,0
20.0,22.0,93496.6,3
20.0,22.0,13486.7,0
20.0,22.0,18135.1,0
20.0,22.0,67273.1,2
20.0,22.0,82375.3,3
20.0,22.0,2197.0,0
20.0,22.0,71257.9,2
20.0,22.0,39964.1,1
20.0,22.0,24226.0,0
20.0,22.0,37494.7,1
20.0,22.0,46122.9,1
20.0,22.0,70256.5,2
20.0,22.0,8485.2,0
20.0,22.0,46866.1,1
20.0,22.0,10714.3,0
20.0,22.0,16815.0,0
20.0,22.0,2137.3,0
20.0,22.0,79707.4,3
20.0,22.0,32529.5,1
20.0,22.0,8759.6,0
20.0,22.0,88022.9,3
20.0,22.0,60858.6,2
20.0,22.0,82634.8,3
20.0,22.0,1970.7,0
20.0,22.0,69799.0,2
20.0,22.0,15023.1,0
20.0,22.0,95600.3,3
20.0,22.0,6776.8,0
20.0,22.0,49833.2,1
20.0,22.0,50887.1,2
20.0,22.0,11655.4,0
20.0,22.0,39362.2,1
20.0,22.0,60628.0,2
20.0,22.0,57536.6,2
20.0,22.0,37807.2,1
20.0,22.0,80939.9,3
20.0,22.0,34687.6,1
20.0,22.0,40047.8,1
20.0,22.0,11052.2,0
20.0,22.0,91613.4,3
20.0,22.0,53998.0,2
20.0,22.0,26893.4,1
20.0,22.0,89786.4,3
20.0,22.0,51875.1,2
20.0,22.0,20080.3,0
20.0,22.0,86166.3,3
20.0,22.0,94637.5,3
20.0,22.0,42529.5,1
20.0,22.0,46958.2,1
20.0,22.0,35410.0,1
20.0,22.0,8187.5,0
20.0,22.0,36433.2,1
20.0,22.0,43049.7,1
20.0,22.0,93740.6,3
20.0,22.0,62091.4,2
20.0,22.0,59577.8,2
20.0,22.0,49649.2,1
20.0,22.0,77770.7,3
20.0,22.0,22029.9,0
20.0,22.0,96471.8,3
20.0,22.0,3264.3,0
20.0,22.0,88613.0,3
20.0,22.0,42153.7,1
20.0,22.0,29578.8,1
20.0,22.0,75270.2,3
20.0,22.0,1964.5,0
20.0,22.0,53199.0,2
20.0,22.0,93461.3,3
20.0,22.0,4827.0,0
20.0,22.0,77720.1,3
20.0,22.0,22694.7,0
20.0,22.0,29848.4,1
20.0,22.0,24967.7,0
20.0,22.0,36413.8,1
20.0,22.0,40162.6,1
20.0,22.0,56166.2,2
20.0,22.0,33440.4,1
20.0,22.0,68987.1,2
20.0,22.0,57905.8,2
20.0,22.0,39397.2,1
20.0,22.0,77786.5,3
20.0,22.0,93288.1,3
20.0,22.0,62472.2,2
20.0,22.0,61093.9,2
20.0,22.0,51941.7,2
20.0,22.0,94973.5,3
20.0,22.0,70961.1,2
20.0,22.0,77086.9,3
20.0,22.0,19218.7,0
20.0,22.0,54479.9,2
20.0,22.0,35034.1,1
20.0,22.0,86169.3,3
20.0,22.0,2246.1,0
20.0,22.0,73674.8,2
20.0,22.0,25581.9,1
20.0,22.0,33179.8,1
20.0,22.0,93217.1,3
20.0,22.0,16160.5,0
20.0,22.0,38315.6,1
20.0,22.0,49599.7,1
20.0,22.0,9870.8,0
20.0,22.0,9553.5,0
20.0,22.0,93644.3,3
20.0,22.0,86510.7,3
20.0,22.0,88804.0,3
20.0,22.0,48248.9,1
20.0,22.0,42492.2,1
20.0,22.0,55167.5,2
20.0,22.0,49170.5,1
20.0,22.0,81497.0,3
20.0,22.0,62946.6,2
20.0,22.0,22827.7,0
20.0,22.0,70301.4,2
20.0,22.0,40564.7,1
20.0,22.0,77360.0,3
20.0,22.0,49596.3,1
20.0,22.0,22897.8,0
20.0,22.0,46145.1,1
20.0,22.0,80689.7,3
20.0,22.0,86707.7,3
20.0,22.0,66930.4,2
20.0,22.0,96472.1,3
20.0,22.0,56543.5,2
20.0,22.0,77942.4,3
20.0,22.0,94869.5,3
20.0,22.0,94125.9,3
20.0,22.0,81908.4,3
20.0,22.0,68060.2,2
20.0,22.0,81299.9,3
20.0,22.0,5893.4,0
20.0,22.0,99528.2,3
20.0,22.0,68664.3,2
20.0,22.0,92650.7,3
20.0,22.0,55747.7,2
20.0,22.0,69800.1,2
20.0,22.0,2992.4,0
20.0,22.0,91750.0,3
20.0,22.0,14687.4,0
20.0,22.0,63799.7,2
20.0,22.0,5292.1,0
20.0,22.0,6176.2,0
20.0,22.0,30529.9,1
20.0,22.0,86891.1,3
20.0,22.0,4291.6,0
20.0,22.0,89457.3,3
20.0,22.0,55549.7,2
20.0,22.0,10507.3,0
20.0,22.0,57933.1,2
20.0,22.0,33579.5,1
20.0,22.0,39555.1,1
20.0,22.0,96306.8,3
20.0,22.0,10174.9,0
20.0,22.0,28630.9,1
20.0,22.0,90069.8,3
20.0,22.0,14116.7,0
20.0,22.0,63804.7,2
20.0,22.0,27487.8,1
20.0,22.0,79219.4,3
20.0,22.0,1233.6,0
20.0,22.0,73458.5,2
20.0,22.0,47353.1,1
20.0,22.0,34999.7,1
20.0,22.0,30632.9,1
20.0,22.0,94138.6,3
20.0,22.0,46230.8,1
20.0,22.0,1026.4,0
20.0,22.0,6385.1,0
20.0,22.0,68257.5,2
20.0,22.0,51230.0,2
20.0,22.0,67343.1,2
20.0,22.0,78301.8,3
20.0,22.0,15877.0,0
20.0,22.0,23113.4,0
20.0,22.0,74221.9,2
20.0,22.0,76262.6,3
20.0,22.0,18398.6,0
20.0,22.0,92323.2,3
20.0,22.0,46289.9,1
20.0,22.0,60633.8,2
20.0,22.0,44048.3,1
20.0,22.0,68871.5,2
20.0,22.0,9332.7,0
20.0,22.0,68315.6,2
20.0,22.0,40805.0,1
20.0,22.0,22379.0,0
20.0,22.0,32032.3,1
20.0,22.0,65280.0,2
20.0,22.0,36532.8,1
20.0,22.0,84978.9,3
20.0,22.0,6544.1,0
20.0,22.0,48066.3,1
20.0,22.0,65145.9,2
20.0,22.0,42231.8,1
20.0,22.0,70932.7,2
20.0,22.0,14245.9,0
20.0,22.0,66006.9,2
20.0,22.0,68556.7,2
20.0,22.0,36651.7,1
20.0,22.0,47895.0,1
20.0,22.0,85607.4,3
20.0,22.0,52757.2,2
20.0,22.0,69914.1,2
20.0,22.0,87649.8,3
20.0,22.0,7621.2,0
20.0,22.0,40698.9,1
20.0,22.0,91381.7,3
20.0,22.0,4842.6,0
20.0,22.0,13107.4,0
20.0,22.0,95634.9,3
20.0,22.0,12333.1,0
20.0,22.0,5738.8,0
20.0,22.0,58676.8,2
20.0,22.0,11205.1,0
20.0,22.0,62891.7,2
20.0,22.0,93458.0,3
20.0,22.0,89648.9,3
20.0,22.0,57796.7,2
20.0,22.0,36042.1,1
20.0,22.0,58359.9,2
20.0,22.0,44094.9,1
20.0,22.0,44883.5,1
20.0,22.0,25435.6,1
20.0,22.0,15963.6,0
20.0,22.0,19092.4,0
20.0,22.0,45348.6,1
20.0,22.0,66734.7,2
20.0,22.0,15868.2,0
20.0,22.0,83101.0,3
20.0,22.0,67212.5,2
20.0,22.0,32558.1,1
20.0,22.0,32742.0,1
20.0,22.0,59698.0,2
20.0,22.0,54744.5,2
20.0,22.0,53319.9,2
20.0,22.0,11515.2,0
20.0,22.0,66230.1,2
20.0,22.0,19285.7,0
20.0,22.0,34552.2,1
20.0,22.0,87919.0,3
20.0,22.0,95768.3,3
20.0,22.0,93770.8,3
20.0,22.0,37114.9,1
20.0,22.0,12607.8,0
20.0,22.0,52013.7,2
20.0,22.0,44968.0,1
20.0,22.0,30573.1,1
20.0,22.0,71401.2,2
20.0,22.0,7155.2,0
20.0,22.0,75317.4,3
20.0,22.0,84587.9,3
20.0,22.0,4061.3,0
20.0,22.0,75707.9,3
20.0,22.0,48763.3,1
20.0,22.0,90378.3,3
20.0,22.0,67897.6,2
20.0,22.0,35240.2,1
20.0,22.0,75577.4,3
20.0,22.0,86920.0,3
20.0,22.0,75794.9,3
20.0,22.0,33884.7,1
20.0,22.0,57763.4,2
20.0,22.0,27315.9,1
20.0,22.0,48505.4,1
20.0,22.0,6285.7,0
20.0,22.0,47650.0,1
20.0,22.0,5094.8,0
20.0,22.0,24183.8,0
20.0,22.0,70668.4,2
20.0,22.0,64304.1,2
20.0,22.0,24155.5,0
20.0,22.0,63320.3,2
20.0,22.0,10813.8,0
20.0,22.0,12754.0,0
20.0,22.0,80944.7,3
20.0,22.0,13416.7,0
20.0,22.0,39774.3,1
20.0,22.0,47811.6,1
20.0,22.0,11954.2,0
20.0,22.0,91509.1,3
20.0,22.0,31680.1,1
20.0,22.0,66671.4,2
20.0,22.0,13719.6,0
20.0,22.0,74141.3,2
20.0,22.0,21022.7,0
20.0,22.0,35155.6,1
20.0,22.0,47644.2,1
20.0,22.0,76063.6,3
20.0,22.0,90199.5,3
20.0,22.0,2265.3,0
20.0,22.0,17829.2,0
20.0,22.0,31985.4,1
20.0,22.0,45432.1,1
20.0,22.0,54305.0,2
20.0,22.0,48765.3,1
20.0,22.0,63866.3,2
20.0,22.0,56244.3,2
20.0,22.0,63081.9,2
20.0,22.0,16172.4,0
20.0,22.0,28744.2,1
20.0,22.0,93297.8,3
20.0,22.0,28719.3,1
20.0,22.0,41250.1,1
20.0,22.0,94304.4,3
20.0,22.0,86255.4,3
20.0,22.0,17009.8,0
20.0,22.0,44603.6,1
20.0,22.0,76686.2,3
20.0,22.0,86529.2,3
20.0,22.0,1819.5,0
20.0,22.0,47049.6,1
20.0,22.0,8357.6,0
20.0,22.0,68662.9,2
20.0,22.0,70795.5,2
20.0,22.0,49184.5,1
20.0,22.0,94510.2,3
20.0,22.0,82299.5,3
20.0,22.0,57030.2,2
20.0,22.0,23972.9,0
20.0,22.0,77912.1,3
20.0,22.0,65724.2,2
20.0,22.0,22325.5,0
20.0,22.0,34187.4,1
20.0,22.0,48655.3,1
20.0,22.0,76695.0,3
20.0,22.0,92799.0,3
20.0,22.0,50901.4,2
20.0,22.0,92938.8,3
20.0,22.0,49013.7,1
20.0,22.0,35644.1,1
20.0,22.0,15849.9,0
20.0,22.0,86622.2,3
20.0,22.0,63997.1,2
20.0,22.0,75582.2,3
20.0,22.0,60900.1,2
20.0,22.0,45252.3,1
20.0,22.0,19731.8,0
20.0,22.0,90445.1,3
20.0,22.0,30445.8,1
20.0,22.0,74575.7,2
20.0,22.0,19504.1,0
20.0,22.0,10262.7,0
20.0,22.0,72550.9,2
20.0,22.0,42201.8,1
20.0,22.0,84573.2,3
20.0,22.0,64264.8,2
20.0,22.0,69396.5,2
20.0,22.0,53872.3,2
20.0,22.0,32962.3,1
20.0,22.0,24147.3,0
20.0,22.0,23997.2,0
20.0,22.0,29354.9,1
20.0,22.0,4783.2,0
20.0,22.0,75418.5,3
20.0,22.0,30507.1,1
20.0,22.0,78686.6,3
20.0,22.0,71291.3,2
20.0,22.0,81750.1,3
20.0,22.0,42512.5,1
20.0,22.0,97730.7,3
20.0,22.0,76045.6,3
20.0,22.0,30354.7,1
20.0,22.0,48410.5,1
20.0,22.0,55438.3,2
20.0,22.0,70385.8,2
20.0,22.0,90340.1,3
20.0,22.0,73982.0,2
20.0,22.0,5109.0,0
20.0,22.0,66785.5,2
20.0,22.0,92755.2,3
20.0,22.0,6205.2,0
20.0,22.0,97413.1,3
20.0,22.0,51706.5,2
20.0,22.0,10896.3,0
20.0,22.0,20790.5,0
20.0,22.0,75319.9,3
20.0,22.0,32751.9,1
20.0,22.0,43206.2,1
20.0,22.0,89759.9,3
20.0,22.0,56146.9,2
20.0,22.0,4641.3,0
20.0,22.0,7687.8,0
20.0,22.0,96378.5,3
20.0,22.0,44652.5,1
20.0,22.0,72723.9,2
20.0,22.0,32689.2,1
20.0,22.0,25269.9,1
20.0,22.0,16453.0,0
20.0,22.0,64368.4,2
20.0,22.0,11235.7,0
20.0,22.0,90197.7,3
20.0,22.0,3397.0,0
20.0,22.0,41787.4,1
20.0,22.0,23346.3,0
20.0,22.0,80088.7,3
20.0,22.0,47297.6,1
20.0,22.0,56939.6,2
20.0,22.0,9824.5,0
20.0,22.0,82864.6,3
20.0,22.0,46818.7,1
20.0,22.0,63373.3,2
20.0,22.0,78004.9,3
20.0,22.0,77189.1,3
20.0,22.0,29291.5,1
20.0,22.0,46317.4,1
20.0,22.0,93987.4,3
20.0,22.0,3018.2,0
20.0,22.0,15878.2,0
20.0,22.0,94066.7,3
20.0,22.0,49603.8,1
20.0,22.0,29172.9,1
20.0,22.0,35574.2,1
20.0,22.0,50726.5,2
20.0,22.0,78756.1,3
20.0,22.0,69253.9,2
20.0,22.0,63429.6,2
20.0,22.0,4637.2,0
20.0,22.0,37304.6,1
20.0,22.0,38097.9,1
20.0,22.0,64974.6,2
20.0,22.0,41477.6,1
20.0,22.0,6324.9,0
20.0,22.0,4028.1,0
20.0,22.0,89970.6,3
20.0,22.0,7328.6,0
20.0,22.0,6796.3,0
20.0,22.0,38177.8,1
20.0,22.0,87204.7,3
20.0,22.0,16508.5,0
20.0,22.0,88214.6,3
20.0,22.0,44391.7,1
20.0,22.0,32226.2,1
20.0,22.0,29241.6,1
20.0,22.0,6164.9,0
20.0,22.0,5360.2,0
20.0,22.0,4361.8,0
20.0,22.0,83972.5,3
20.0,22.0,8458.3,0
20.0,22.0,4677.5,0
20.0,22.0,97287.7,3
20.0,22.0,97232.9,3
20.0,22.0,19456.5,0
20.0,22.0,56006.4,2
20.0,22.0,59828.2,2
20.0,22.0,23227.3,0
20.0,22.0,77657.4,3
20.0,22.0,13069.0,0
20.0,22.0,35645.7,1
20.0,22.0,2946.6,0
20.0,22.0,42945.3,1
20.0,22.0,49292.3,1
20.0,22.0,16961.2,0
20.0,22.0,22269.3,0
20.0,22.0,85015.7,3
20.0,22.0,70364.5,2
20.0,22.0,56543.6,2
20.0,22.0,12952.8,0
20.0,22.0,64863.1,2
20.0,22.0,78786.5,3
20.0,22.0,47968.3,1
20.0,22.0,88906.4,3
20.0,22.0,56354.7,2
20.0,22.0,47021.4,1
20.0,22.0,41814.3,1
20.0,22.0,69168.2,2
20.0,22.0,1983.8,0
20.0,22.0,93713.8,3
20.0,22.0,20592.5,0
20.0,22.0,99011.1,3
20.0,22.0,69614.4,2
20.0,22.0,47831.3,1
20.0,22.0,10494.0,0
20.0,22.0,2927.3,0
20.0,22.0,48350.9,1
20.0,22.0,37808.2,1
20.0,22.0,82451.0,3
20.0,22.0,50053.9,2
20.0,22.0,40390.5,1
20.0,22.0,44868.3,1
20.0,22.0,87543.3,3
20.0,22.0,7162.4,0
20.0,22.0,80506.5,3
20.0,22.0,28697.4,1
20.0,22.0,18447.8,0
20.0,22.0,50480.1,2
20.0,22.0,61425.4,2
20.0,22.0,21185.6,0
20.0,22.0,4369.7,0
20.0,22.0,76667.4,3
20.0,22.0,34696.0,1
20.0,22.0,3493.5,0
20.0,22.0,16744.1,0
20.0,22.0,96717.7,3
20.0,22.0,43484.9,1
20.0,22.0,86908.2,3
20.0,22.0,22479.3,0
20.0,22.0,75851.8,3
20.0,22.0,26529.2,1
20.0,22.0,92440.4,3
20.0,22.0,2805.6,0
20.0,22.0,58222.6,2
20.0,22.0,17387.1,0
20.0,22.0,71111.6,2
20.0,22.0,70061.7,2
20.0,22.0,20102.2,0
20.0,22.0,66629.5,2
20.0,22.0,58859.5,2
20.0,22.0,59658.6,2
20.0,22.0,76382.1,3
20.0,22.0,10497.5,0
20.0,22.0,80675.4,3
20.0,22.0,77778.0,3
20.0,22.0,74323.0,2
20.0,22.0,92056.3,3
20.0,22.0,6912.0,0
20.0,22.0,39325.3,1
20.0,22.0,74701.6,2
20.0,22.0,9466.0,0
20.0,22.0,50414.2,2
20.0,22.0,38180.8,1
20.0,22.0,50319.6,2
20.0,22.0,20163.8,0
20.0,22.0,37799.6,1
20.0,22.0,27677.6,1
20.0,22.0,35266.0,1
20.0,22.0,33635.3,1
20.0,22.0,94942.9,3
20.0,22.0,88364.7,3
20.0,22.0,35615.6,1
20.0,22.0,26863.1,1
20.0,22.0,56962.7,2
20.0,22.0,47905.4,1
20.0,22.0,49731.8,1
20.0,22.0,85137.8,3
20.0,22.0,2627.4,0
20.0,22.0,99335.3,3
20.0,22.0,86426.4,3
20.0,22.0,33069.4,1
20.0,22.0,91137.7,3
20.0,22.0,26499.2,1
20.0,22.0,25661.8,1
20.0,22.0,58406.8,2
20.0,22.0,66877.6,2
20.0,22.0,8700.9,0
20.0,22.0,11450.9,0
20.0,22.0,31857.9,1
20.0,22.0,20749.1,0
20.0,22.0,16563.1,0
20.0,22.0,23308.3,0
20.0,22.0,17086.7,0
20.0,22.0,15384.7,0
20.0,22.0,23160.5,0
20.0,22.0,28114.9,1
20.0,22.0,24320.1,0
20.0,22.0,30352.1,1
20.0,22.0,34492.1,1
20.0,22.0,38929.7,1
20.0,22.0,84612.7,3
20.0,22.0,41373.5,1
20.0,22.0,14248.3,0
20.0,22.0,45167.1,1
20.0,22.0,55630.5,2
20.0,22.0,42411.1,1
20.0,22.0,23822.0,0
20.0,22.0,92902.1,3
20.0,22.0,28473.1,1
20.0,22.0,50405.8,2
20.0,22.0,1324.8,0
20.0,22.0,41204.4,1
20.0,22.0,64318.8,2
20.0,22.0,93408.1,3
20.0,22.0,60934.2,2
20.0,22.0,91809.6,3
20.0,22.0,49182.0,1
20.0,22.0,93504.1,3
20.0,22.0,16984.6,0
20.0,22.0,87970.9,3
20.0,22.0,2035.7,0
20.0,22.0,35073.8,1
20.0,22.0,77627.5,3
20.0,22.0,52543.9,2
20.0,22.0,54575.6,2
20.0,22.0,96895.6,3
20.0,22.0,81174.8,3
20.0,22.0,78496.8,3
20.0,22.0,44824.9,1
20.0,22.0,53416.3,2
20.0,22.0,53969.1,2
20.0,22.0,63387.4,2
20.0,22.0,21571.8,0
20.0,22.0,96615.8,3
20.0,22.0,84756.4,3
20.0,22.0,6679.1,0
20.0,22.0,30948.5,1
20.0,22.0,28580.8,1
20.0,22.0,88197.6,3
20.0,22.0,30487.7,1
20.0,22.0,94780.5,3
20.0,22.0,53129.0,2
20.0,22.0,51622.4,2
20.0,22.0,40144.5,1
20.0,22.0,69676.1,2
20.0,22.0,62064.9,2
20.0,22.0,32460.0,1
20.0,22.0,67032.8,2
20.0,22.0,50122.2,2
20.0,22.0,11981.7,0
20.0,22.0,30521.5,1
20.0,22.0,46438.9,1
20.0,22.0,4664.1,0
20.0,22.0,86708.3,3
20.0,22.0,65733.9,2
20.0,22.0,99800.1,3
20.0,22.0,52522.3,2
20.0,22.0,71885.0,2
20.0,22.0,73277.0,2
20.0,22.0,72702.3,2
20.0,22.0,29335.5,1
20.0,22.0,88278.1,3
20.0,22.0,56703.4,2
20.0,22.0,67754.3,2
20.0,22.0,96622.2,3
20.0,22.0,20263.7,0
20.0,22.0,9567.6,0
20.0,22.0,51163.1,2
20.0,22.0,80056.1,3
20.0,22.0,72122.8,2
20.0,22.0,69431.7,2
20.0,22.0,72589.7,2
20.0,22.0,69661.1,2
20.0,22.0,9071.9,0
20.0,22.0,99562.8,3
20.0,22.0,56428.3,2
20.0,22.0,2805.7,0
20.0,22.0,51286.0,2
20.0,22.0,19637.8,0
20.0,22.0,71568.1,2
20.0,22.0,77265.8,3
20.0,22.0,52692.3,2
20.0,22.0,55385.5,2
20.0,22.0,15356.4,0
20.0,22.0,65873.3,2
20.0,22.0,41874.5,1
20.0,22.0,36841.4,1
20.0,22.0,65391.9,2
20.0,22.0,42711.8,1
20.0,22.0,37781.1,1
20.0,22.0,16916.9,0
20.0,22.0,29871.9,1
20.0,22.0,91935.0,3
20.0,22.0,29857.0,1
20.0,22.0,11830.8,0
20.0,22.0,54940.7,2
20.0,22.0,20935.3,0
20.0,22.0,15963.9,0
20.0,22.0,6514.5,0
20.0,22.0,14314.7,0
20.0,22.0,54472.1,2
20.0,22.0,21023.5,0
20.0,22.0,84747.7,3
20.0,22.0,55981.8,2
20.0,22.0,71756.3,2
20.0,22.0,57655.2,2
20.0,22.0,29433.3,1
20.0,22.0,93125.6,3
20.0,22.0,30818.8,1
20.0,22.0,94747.7,3
20.0,22.0,68027.5,2
20.0,22.0,14361.8,0
20.0,22.0,24214.2,0
20.0,22.0,82330.1,3
20.0,22.0,3439.0,0
20.0,22.0,4644.4,0
20.0,22.0,55873.3,2
20.0,22.0,65768.2,2
20.0,22.0,87220.5,3
20.0,22.0,34782.1,1
20.0,22.0,99094.7,3
20.0,22.0,26313.0,1
20.0,22.0,88223.3,3
20.0,22.0,47738.8,1
20.0,22.0,83781.2,3
20.0,22.0,80617.8,3
20.0,22.0,68427.4,2
20.0,22.0,31456.8,1
20.0,22.0,54474.1,2
20.0,22.0,85345.4,3
20.0,22.0,70919.7,2
20.0,22.0,75126.7,3
20.0,22.0,41195.1,1
20.0,22.0,92385.2,3
20.0,22.0,68787.2,2
20.0,22.0,43909.1,1
20.0,22.0,85373.6,3
20.0,22.0,73477.4,2
20.0,22.0,20154.0,0
20.0,22.0,73286.2,2
20.0,22.0,99633.2,3
20.0,22.0,71444.5,2
20.0,22.0,66820.7,2
20.0,22.0,83117.1,3
20.0,22.0,14126.3,0
20.0,22.0,73168.8,2
20.0,22.0,25879.6,1
20.0,22.0,9437.9,0
20.0,22.0,74958.9,2
20.0,22.0,53756.3,2
20.0,22.0,61495.1,2
20.0,22.0,90597.4,3
20.0,22.0,26644.7,1
20.0,22.0,29712.4,1
20.0,22.0,2611.6,0
20.0,22.0,9979.8,0
20.0,22.0,94570.7,3
20.0,22.0,33714.9,1
20.0,22.0,75636.2,3
20.0,22.0,89655.1,3
20.0,22.0,65042.4,2
20.0,22.0,44319.1,1
20.0,22.0,45026.4,1
20.0,22.0,16641.4,0
20.0,22.0,40575.2,1
20.0,22.0,70626.0,2
20.0,22.0,78241.4,3
20.0,22.0,31006.2,1
20.0,22.0,40678.7,1
20.0,22.0,62512.7,2
20.0,22.0,31279.6,1
20.0,22.0,75354.5,3
20.0,22.0,87847.9,3
20.0,22.0,88537.7,3
20.0,22.0,32537.8,1
20.0,22.0,94624.3,3
20.0,22.0,30555.3,1
20.0,22.0,65877.8,2
20.0,22.0,76891.8,3
20.0,22.0,27044.0,1
20.0,22.0,99655.3,3
20.0,22.0,8862.7,0
20.0,22.0,84760.6,3
20.0,22.0,70558.2,2
20.0,22.0,32922.3,1
20.0,22.0,20040.3,0
20.0,22.0,90259.5,3
20.0,22.0,58416.8,2
20.0,22.0,72471.7,2
20.0,22.0,11465.1,0
20.0,22.0,66232.6,2
20.0,22.0,12488.8,0
20.0,22.0,4871.7,0
20.0,22.0,46471.2,1
20.0,22.0,18148.5,0
20.0,22.0,88633.1,3
20.0,22.0,55633.3,2
20.0,22.0,37143.1,1
20.0,22.0,83835.9,3
20.0,22.0,25755.2,1
20.0,22.0,19830.6,0
20.0,22.0,54151.0,2
20.0,22.0,16136.7,0
20.0,22.0,18583.5,0
20.0,22.0,23133.2,0
20.0,22.0,29929.8,1
20.0,22.0,65432.3,2
20.0,22.0,90560.4,3
20.0,22.0,68383.7,2
20.0,22.0,58828.5,2
20.0,22.0,35549.7,1
20.0,22.0,4967.3,0
20.0,22.0,79397.6,3
20.0,22.0,67523.1,2
20.0,22.0,28525.6,1
20.0,22.0,28891.1,1
20.0,22.0,28315.1,1
20.0,22.0,19837.8,0
20.0,22.0,4293.3,0
20.0,22.0,27705.1,1
20.0,22.0,22418.2,0
20.0,22.0,55547.2,2
20.0,22.0,8527.3,0
20.0,22.0,15154.8,0
20.0,22.0,59640.3,2
20.0,22.0,95378.3,3
20.0,22.0,95467.6,3
20.0,22.0,96092.9,3
20.0,22.0,69950.6,2
20.0,22.0,76105.5,3
20.0,22.0,63601.7,2
20.0,22.0,57708.4,2
20.0,22.0,79629.2,3
20.0,22.0,41708.0,1
20.0,22.0,29410.5,1
20.0,22.0,17209.6,0
20.0,22.0,12202.8,0
20.0,22.0,70959.3,2
20.0,22.0,75904.5,3
20.0,22.0,41631.3,1
20.0,22.0,16029.7,0
20.0,22.0,70782.6,2
20.0,22.0,9153.9,0
20.0,22.0,13351.9,0
20.0,22.0,32720.1,1
20.0,22.0,90234.1,3
20.0,22.0,11678.7,0
20.0,22.0,69735.2,2
20.0,22.0,74922.1,2
20.0,22.0,77060.7,3
20.0,22.0,33135.1,1
20.0,22.0,58917.1,2
20.0,22.0,19443.5,0
20.0,22.0,93835.6,3
20.0,22.0,27685.2,1
20.0,22.0,81002.9,3
20.0,22.0,28766.4,1
20.0,22.0,97008.1,3
20.0,22.0,21011.5,0
20.0,22.0,94203.6,3
